sentence,label_id,label
Turnover rose to EUR21m from EUR17m .,2,positive
"In 2006 , 452 million tonnes CO2 of EUA ( EU Allowance ; emissions credit in EU ) was traded with an underlying market value approx .",1,neutral
According to an  posted by the World Intellectual Property Organization : `` The present invention relates to hydrocarbons and particularly to the manufacture of hydrocarbon components suitable as aviation fuels or jet fuels and as blending stocks for aviation fuels .,1,neutral
Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,1,neutral
Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .,2,positive
The arrangements do not apply to the group 's units outside Finland .,1,neutral
"The start of the negotiations , relating to Glaston 's efficiency program , was announced in October .",1,neutral
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",2,positive
"Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .",2,positive
"The E7 smartphone will be available for Rs35 ,000 per handset across India , '' Nokia India vice-president & managing director D Shivakumar told reporters .",1,neutral
`` Those uncertainties cloud the long-term outlook . '',0,negative
Panostaja did not disclose the purchase price .,1,neutral
"Before FKI , John Jiang has worked in several general manager or senior business consultant positions for international companies in China .",1,neutral
Elcoteq SE is Europe 's largest contract electronics maker and has set up a unit in Bangalore in association with Avista Advisory of Mumbai .,1,neutral
The value of the total investment is about EUR 600mn .,1,neutral
About Dopplr Dopplr is a service for smart travellers .,1,neutral
Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,1,neutral
"The floor area of the Yliopistonrinne project will be 7,900 sq m and the building 's gross area will total 12,800 sq m. A total 25.1 % of the facilities have been let .",1,neutral
"The contractor of the shopping center , China State Construction Engineering Corporation , has previously built e.g. airports , hotels and factories for large international customers in different parts of the world .",1,neutral
The bond has a value of EUR150m and a maturity of 4 years .,1,neutral
"EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about ( EURO ) 35 million ( $ 47 million ) .",1,neutral
"Additionally , the company will use the solutions to automate the preparation of financial statements according to IFRS standard .",1,neutral
"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .",1,neutral
"Currently the Terminator lures are produced in a subcontract facility in Mexico but the manufacturing will be transferred to Rapala 's factory in Shenzhen , China .",1,neutral
"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",0,negative
The economic occupancy rate of Sponda 's property portfolio rose to 91.2 % from 88.8 % in 2006 .,2,positive
"Operating profit was EUR 0.6 mn , up from a loss of EUR 19mn a year earlier .",2,positive
"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",0,negative
The combined value of the planned investments is about EUR 30mn .,1,neutral
"Operating profit totaled EUR 3.8 mn , down from EUR 4.5 mn in the corresponding period in 2005 .",0,negative
"The Group 's turnover in 2006 was EUR 39.2 million , and operating profit was EUR 3.9 million .",1,neutral
"The transaction will have a positive impact of around EUR2m on earnings , which Ruukki will recognize during the fourth quarter of this year .",2,positive
"( ADP News ) - Feb 12 , 2009 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from EUR 7 million in 2007 .",2,positive
"The company had net sales of EUR 10.8 million in 2008 , and today has approximately 120 employees in Finland , Estonia and Poland .",1,neutral
"The contract incorporates a Convergent Charging rating solution for voice and data , which includes Internet , GPRS , SMS , MMS and WAP .",1,neutral
It also said its third quarter diluted EPS came in at 0.34 eur compared with 0.16 eur in the same quarter a year ago .,2,positive
The full-function PC weighs 1.25 kilograms and measures slightly more than two centimeters thin .,1,neutral
"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously .",2,positive
"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .",2,positive
Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,2,positive
QPR ProcessGuide is available as a system solution with centralized storage and management of process content as well as a standalone desktop version ; QPR ProcessGuide Xpress .,1,neutral
"RFID ( Radio Frequency Identification ) is a method of so-called intelligent transport , whereby information can be read and saved remotely .",1,neutral
The move was triggered by weak demand for forestry equipment and the uncertain market situation .,0,negative
The Financial Statements and Interim Reports will be released around at 9.00 a.m. ( Finnish time ) on the given dates .,1,neutral
"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",2,positive
Commission income rose by 25.7 % to EUR 16.1 mn from EUR 12.8 mn in 2004 .,2,positive
"The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .",1,neutral
"Both operating profit and sales for the three-month period increased , respectively from EUR0 .3 m and EUR13 .1 m , as compared to the corresponding period in 2005 .",2,positive
"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",0,negative
"After the transaction , Tikkurila has no powder coatings related operations .",1,neutral
The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,1,neutral
"`` The enterprise value of the Fray Bentos pulp mill and Forestal Oriental totals approximately euro1 .6 billion , '' UPM said .",1,neutral
"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",0,negative
"A maximum of 666,104 new shares can further be subscribed for by exercising B options under the 2004 stock option plan .",1,neutral
EPS dropped to EUR0 .2 from EUR0 .3 .,0,negative
- UPM-Kymmene upgraded to ` in-line ' from ` underperform ' by Goldman Sachs .,2,positive
This wood lacquered clock comes with a stripy hand-crocheted cover .,1,neutral
"The natural source of isoprene is the tree species Hevea brasiliensis , also known as the rubber tree .",1,neutral
Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .,1,neutral
EBIT margin was up from 1.4 % to 5.1 % .,2,positive
"CapMan said the deal 's effect on its cash flow for 2009 totals EUR3 .4 m , but the transaction would not affect its financial results for 2009 as it was executed at fair value .",1,neutral
"With five different game modes , co-op tournaments , 4 player split-screen and multiplayer modes , players can have as much fun as they would if they were actually fishing .",1,neutral
The Department Store Division reported an increase in sales of 4 per cent .,2,positive
"Finnish financial group Aktia reports operating profit of EUR 44.4 mn in January-September 2009 , up from EUR 37.3 mn in the corresponding period in 2008 .",2,positive
