sentence,aspect,label_id,label
"I wish iWork or MS Office came with the Mac , but MS Office does n't even come with most pc laptops .",MS Office,0,negative
Keyboard is plastic and spongey feeling .,Keyboard,0,negative
"previous laptops were pc 's , still have them , but the mac osx is a clean and smooth operating system .",mac osx,2,positive
"previous laptops were pc 's , still have them , but the mac osx is a clean and smooth operating system .",operating system,2,positive
i also love having the extra calculator number set up on the keyboard which most laptops do not have .,keyboard,2,positive
Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened .,hinge,0,negative
Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened .,motherboard,1,neutral
You can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever .,surfing the web,2,positive
"I love my Apple , it is quick and easy to use .",use,2,positive
With notes saying they replaced the hard drive .,hard drive,1,neutral
"The laptop is relatively simple to use , though I bought Macs for Dummies , which is well worth $ 2",use,2,positive
"Ca n't close the 2nd HDD bay since there are brackets you have to break off ( even then , it still does n't shut ) That could be a major flaw for the dual HDD user .",HDD bay,0,negative
No tutorials on the display .,tutorials,0,negative
"The leather carrying case , keyboard and mouse arrived in two days from Memphis warehouse .",leather carrying case,1,neutral
"The leather carrying case , keyboard and mouse arrived in two days from Memphis warehouse .",", keyboard",1,neutral
"The leather carrying case , keyboard and mouse arrived in two days from Memphis warehouse .",mouse,1,neutral
The touch pad is among the best .,touch pad,2,positive
"Thus , when you carry it at a slanted angle , the screen will `` topple '' or `` slide '' down , if you understand what I mean .",screen,0,negative
It 's now all commodity hardware .,commodity hardware,1,neutral
"We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .",Paralles,1,neutral
"We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .",Windows XP Professional,1,neutral
"We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .",", Windows 7 Home Premium",1,neutral
"We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .",", Windows Server Enterprise 2003",1,neutral
"We also use Paralles so we can run virtual machines of Windows XP Professional , Windows 7 Home Premium , Windows Server Enterprise 2003 , and Windows Server 2008 Enterprise .",Windows Server 2008 Enterprise,1,neutral
"How Toshiba handles the repair seems to vary , some folks indicate that they were charged for even an intial fix , others had the repair done 5 times .",repair,2,positive
I would like to use a different operating system altogether .,operating system,1,neutral
"All of the programs ( Keynote , Pages , Numbers ) have an option to save your documents as Microsoft compatible , which really eliminates the need for the actual .",programs,2,positive
"All of the programs ( Keynote , Pages , Numbers ) have an option to save your documents as Microsoft compatible , which really eliminates the need for the actual .",( Keynote,1,neutral
"All of the programs ( Keynote , Pages , Numbers ) have an option to save your documents as Microsoft compatible , which really eliminates the need for the actual .",", Pages",1,neutral
"All of the programs ( Keynote , Pages , Numbers ) have an option to save your documents as Microsoft compatible , which really eliminates the need for the actual .",", Numbers",1,neutral
"Sure , the initial out of pocket expense is greater , but that should not dissuade anyone from the fact that these machines run like none other on the planet , and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs , it probably comes out about even anyhow .",expense,0,negative
"Sure , the initial out of pocket expense is greater , but that should not dissuade anyone from the fact that these machines run like none other on the planet , and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs , it probably comes out about even anyhow .",run,2,positive
